-1.98431 -0.65098 1.49181e-102 0
-1.98431 -0.635294 4.09744e-102 0
-1.98431 -0.619608 1.1146e-101 0
-1.98431 -0.603922 3.00289e-101 0
-1.98431 -0.588235 8.01254e-101 0
-1.98431 -0.572549 2.11744e-100 0
-1.98431 -0.556863 5.54197e-100 0
-1.98431 -0.541176 1.43657e-99 0
-1.98431 -0.52549 3.68809e-99 0
-1.98431 -0.509804 9.37751e-99 0
-1.98431 -0.494118 2.36148e-98 0
-1.98431 -0.478431 5.88967e-98 0
-1.98431 -0.462745 1.45482e-97 0
-1.98431 -0.447059 3.55909e-97 0
-1.98431 -0.431373 8.62342e-97 0
-1.98431 -0.415686 2.06934e-96 0
-1.98431 -0.4 4.91806e-96 0
-1.98431 -0.384314 1.15762e-95 0
-1.98431 -0.368627 2.69868e-95 0
-1.98431 -0.352941 6.23084e-95 0
-1.98431 -0.337255 1.4248e-94 0
-1.98431 -0.321569 3.22679e-94 0
-1.98431 -0.305882 7.23768e-94 0
-1.98431 -0.290196 1.60782e-93 0
-1.98431 -0.27451 3.53744e-93 0
-1.98431 -0.258824 7.70816e-93 0
-1.98431 -0.243137 1.6635e-92 0
-1.98431 -0.227451 3.55555e-92 0
-1.98431 -0.211765 7.52664e-92 0
-1.98431 -0.196078 1.578e-91 0
-1.98431 -0.180392 3.2766e-91 0
-1.98431 -0.164706 6.7383e-91 0
-1.98431 -0.14902 1.37243e-90 0
-1.98431 -0.133333 2.76846e-90 0
-1.98431 -0.117647 5.53094e-90 0
-1.98431 -0.101961 1.09439e-89 0
-1.98431 -0.0862745 2.14463e-89 0
-1.98431 -0.0705882 4.16243e-89 0
-1.98431 -0.054902 8.00112e-89 0
-1.98431 -0.0392157 1.52323e-88 0
-1.98431 -0.0235294 2.87206e-88 0
-1.98431 -0.00784314 5.36328e-88 0
-1.98431 0.00784314 9.91926e-88 0
-1.98431 0.0235294 1.81693e-87 0
-1.98431 0.0392157 3.29617e-87 0
-1.98431 0.054902 5.9223e-87 0
-1.98431 0.0705882 1.05386e-86 0
-1.98431 0.0862745 1.85732e-86 0
-1.98431 0.101961 3.24191e-86 0
-1.98431 0.117647 5.60437e-86 0
-1.98431 0.133333 9.59541e-86 0
-1.98431 0.14902 1.62709e-85 0
-1.98431 0.164706 2.73256e-85 0
-1.98431 0.180392 4.54505e-85 0
-1.98431 0.196078 7.4872e-85 0
-1.98431 0.211765 1.22155e-84 0
-1.98431 0.227451 1.97385e-84 0
-1.98431 0.243137 3.15884e-84 0
-1.98431 0.258824 5.00671e-84 0
-1.98431 0.27451 7.85937e-84 0
-1.98431 0.290196 1.2219e-83 0
-1.98431 0.305882 1.88145e-83 0
-1.98431 0.321569 2.8692e-83 0
